var asssssss	neutral
resky emng ruqyah dah orng ny kasian elkan jir serasa jaga deffend ilang	negative
gc lahh yo mas wani sanantha ae yo mas wkwkwk	positive
main main aneh	negative
comeback	positive
sogokan ruang var	negative
offside sahkan goal	neutral
bacot doang gede tolol bela negara lingkup rt berguna bela negara	negative
ketar ketir lihat	negative
sksksksk rafa mainnya underperform	neutral
ganti	neutral
good coach	positive
apresiasi pelatih pemain officialnamun mengkritik strategi styd konferensi laga ambil kemenangan seri kekalahantarget irak seri lantas strategi attackingbukan parkir busdan counter attack	neutral
terima kasih asian cup seeyou	positive
piwarang uih pal ti ayeuna	neutral
seru	negative
membawa boladi pressing panik alhasil bola rebut lawan	negative
rafael struick jancoook	neutral
mainnnnnkan sandyyy walshhhh woeee ampunnnnnnnnn	negative
emang pentingtpi mnjatuhkan mental pemainmau menang doangklah terima	positive
semangat garuda	positive
neng	negative
pergantian sty bikin kecewa yakob bagus sayap kanan bantu serangan diganti bek witan masukan jls serangannya lini ivar diganti justin bek masuk klok kambuaya leletnya ampun pegang bola dimas masuk ganti rafael sekelas liga kalo ridho cidera sandy wals dimasukin aneh bin ajaib	negative
sandy wals salah apaya sty cadangkan sandy dimasuk kriteria pelatih	neutral
makassar world class assist	positive
struick posisi aslinya winger kiri dipaksa sty striker bingung sty nih emang gabisa baca permainan tim gimana taru struick gabisa dipaksain lw tandemin sananta main kanan coba si yakob ivar klok parah walsh dimainin asyuhh	negative
nunggu sananta main sbnrnya mah	positive
apapun hasilnya semangat teruss	positive
wing back ny nyerang bagus bertahan kanan nutup jordi mulu kiri nutup elkan	positive
ayo indonesia papa kalah jadikan pelajaran semoga pertandingan hasil maksimal lihat nama lawan masuk lapangan kasih terbaik main	positive
udah gembira kebobolan tambahan bangat	positive
masuk piala asia hebatt smngg garuda	positive
asli asnawi passing amburadul	negative
sulit keseringan uji coba timor leste gini mainnya	negative
langsung offside gatau var	neutral
sdm rendah	negative
si asnawi beban tim piala asia next cadangan	neutral
f bacot	negative
beruntung bang second goal offside wasit	positive
bener netizen berharap indonesia membantai bantai tim grupnya timnas tetangga kemaren main berkualitas terbantai kemaren kekalahan semalam main iraq melawan goal kalah kekalahan mentalitas anak terbentuk kalah pelajaran pemain kemaren modal kedepannya	positive
bacot mulu nge golin	negative
nyiapin koper	negative
use var	negative
seri ajaa paak	negative
coret dendy dimas drajad pemain	neutral
merendahkan pemain sedikitpun asnawi sandy rafa sananta hokky kambuaya hubner switch position	neutral
washit tae	negative
ayo garudaaa	positive
kaya tai	positive
kacau	negative
coba pikir deh ngehujat emang merekaiyajangan egois main keinginannya menang kalahmereka berjuang bahagia masyarakat indonesia masyarakatnya ngehujatharusnya dukung merekadengan ngehina merusak pemikiran merekamikir	negative
iqbal bener menang dipujapuja kalah dihujat kasian pemain berusaha sekuat tenaga dihujat pendukung negara	negative
ayo gaes ramein ige afc protes goal irak	negative
var offside	negative
struick gokil bantu iraq golin	neutral
whatever always amazing	positive
makek sepatunya balet kak	positive
setia gabung timnas sreg rafael asli dah	positive
cari instagram wasit var ny	neutral
td ad sm kaki ny pas jatoh kali aja tuker sm klok hubner mundur cb	neutral
yakob fire posisi winger ditarik posisi fullback udah fullback bukanya diganti fullback winger segitunya sty sandy	neutral
woiiii ernando ketololan pinalti kemarin kalo sifatnya ganti kiper	negative
dah menit babak goal anj	neutral
hujat aje main mulut pd sampah	negative
tandain salah nerima tantangan dr	negative
gc betull	negative
babak comeback	negative
sah goal e gaess piye dungg	negative
proud guys keren terima kasih berjuang	positive
wasitnya berat sebelah	negative
p kalo info	neutral
kalo offside var	positive
klok kambuaya masuk lini langsung mati witan mainnya kureng sty telat rotasi	neutral
abang kritik asnawi nongol mulu	negative
yaelah mental akun fake	negative
rafael struick	neutral
asnawi pakengk banget grusak grusuk	negative
besok ganti pemain starting coach ernando cb jordibaggottridho lmfrmf walsh shayne gelandang hubnerivar striker marselino sananta yakob pliss lihat coment coach	neutral
alhamdulillah terimakasih garuda berjuang semaksimal smg next lawan vietnam menang	positive
heh mending nonton deh dripdaa ujung²nya ngehujat sama²dukung info ngeritik dasarrrr	negative
goal haram anjinggggg	negative
struijk ganti sananta biar hidup main	neutral
gereget pahibut didinya	negative
pemain egois untung pemain keturunan pemain lokal dh dipanggil rafael kesini serakah pemaingedeg lihat pemain	negative
ganti rafael	neutral
offside wasit var bilang	negative
asnawi beban timnas piala asia	neutral
bnr pengen banget ngeraukk mukanya	positive
sbar mas sbarr	positive
kasih keras	positive
komen ny kpn ngehujat	negative
cmonn bro passing maksa semangattt	positive
semangat trs indonesia	positive
offside andaikan serangan goal offside wasit lihat momen offside	neutral
f coba main	neutral
angel berharap	negative
asnawi ganti sandy wals	negative
mari silaturahmi wasit	neutral
jordi riskiridhokonci wc nantimhblunder ketagiantetap semngat timnas mash harapan	positive
ngapain cek var ajg	neutral
masukan nih tim mark klok efektif jatuh hilang bola guyssss	negative
penonton vision luas pemain lapangan vision terbatas hujatan mah abaikan masukan dikoreksi	neutral
rame rame komen instagram goal offside	neutral
kemarin var menguntungkan asia timur china hongkong korbannya terlepas ganti struick penyerang body speed	neutral
paksu nih	positive
kasian sandy walsh main menit	neutral
makasih coach makasih timnas indonesiawe love	positive
muk kaya taiii	negative
minimal seri	neutral
main uda lumayan match kualifikasi piala dunianext match win yok lawan nguyen	neutral
untukmu cobalah bermain simpel show	neutral
witan maeeen takti sty hancur babak udah hancur permainan starter sandy walshshayne pakai si atlet lempar melempar anjg emang bet	negative
go go go timnasayo semangat	positive
asnawi kaya captain dah heran bagusan sandy walsh kemana	negative
var sit kacau jlas offside	negative
pemain nyundul bola offside broo	neutral
witan lari aja	negative
rafael kureng	neutral
udah habis mnt peluit wasit bunyi	negative
heran walsh bangku cadangan pdhl pemain bagus	negative
var offside fifa	neutral
mnit terllau berpengaruh semangat garuda mengimbangi	positive
sulit banget sananta starter gaada bench	negative
rafael kutengok matchegois parahmaksa banget ad teman kosong	negative
poster match adaht ft adagmn admin	neutral
ayo comeback garuda	positive
cerah timnas termuda turnament keep head garuda	neutral
ir setuju	positive
dibayar wasit afc	neutral
pande baca permainan	neutral
gembosi var	neutral
goal irak offside var	negative
petugasnya orang thailand julid	negative
main pd ragu ngerebut bola nyaa	negative
punggung tajemmm	negative
setia opsi oper shoot udah shootnya jlek	neutral
sandy wals asnawi	positive
minimal engga wahabi kak	negative
bnr banget anjy ganti fakk banget	positive
resky ganti wahyu pras cocoknya	neutral
update score	neutral
telat masukin sandyyy gimana cerita pemain liga reguler liga belgia kalah saing pemain liga korea kalo anak emas kangol kalo tenang grasak grusuk ambil gabakalan shoting	negative
offside kocak pas percobaan blok smaa ernando	neutral
guoblok nggak peningkatannya memalukan bantaimending ngabisin anggaran doang	negative
sandy naturalisasi cmn utk cadanganbegitu dgn sananta ktya pemain titipan alasan pemain lbh bgs utk cadangan	neutral
mainkan si asnawi yong sandy simpan pelatih pengganti elu pertandingan smoga asnawi starter sandy sabar ntar pelatih andalan ngebet starter pindah liga korea karna liga korea setara liga primer inggris	neutral
fr bapakkau suruh main coba	negative
beli bek woyyy	positive
info instagram wasit lurr serang wasit bendera	neutral
bismillah menaang	positive
astagfirullah ampun deh netizen ngehujat terusss	negative
kritik permainannya karna egois goblok menghujat kalo egois blunder	negative
offside beuhhhh var jln n	negative
jordi jordi huft	negative
nice try guyss gapapa yokk fokus game	negative
kontrol bola	neutral
seandainya main babak	negative
offside pemain irak nyundul bola	neutral
sananta masuk admin bbk	neutral
goal mesti kembalijelasoffsed	negative
sayuri party	neutral
replay diruangan var kayanya beda cuplikan	neutral
arhan asnawi outt gampang lewati	neutral
pakai striker cok struick witan inbiar liar mainya ketebak bekknya	negative
greget liatnya bngtoh bnyak pemain bagus pajangan doangliat babak timnas lumayan agresifbabak kyak smangatnya	positive
bismillahsemoga pemain dlm sehat wal afiat utk bermain melawan vietnam utk meraih kemenangan semangat kompak sll	positive
ivar keren banget bjir	positive
offside	negative
kapten lagijijik	negative
iyaa bnerr letoy banget njirr	positive
cape proses proses jaman batu mending usahmain bola gubarin ajah cape lihat muak	negative
suruh hotman paris banding fifa	neutral
nyesel mainkan struick mainkan pemain berpengalaman	positive
terserah ajah kalah menang ge terserah capek	negative
emosi malam	negative
kalem bang aingge rudet sarua	positive
diserang fan girl struikk bng	positive
anthon lapornya kelurahan admin cuman jual hewan	negative
tisha	positive
gimana wir	neutral
blunder sty masukin witan ganti asnawikenapa sandy masuk asnawi yakob posisi	neutral
wasit online jelasin offside	negative
okee koreksi half timeniat pgn pegang bola build masi tenang degan duel kalah umpan silang pr banget crossing irak kali gagal antisipasigol karna bola puter area andri sapu bersih karna mendekati akhr bbk proses goal bagus masi individu yasa pemetrasi dalem trs passing enak marsel sekian	positive
bang jago	positive
selesai indonesia	positive
kanan kiri rapuh si	negative
pemain timnas baca komen berjuang tegakkan kepala mudah memikul harapan bangsa kadangkala harapan terwujud titik penuh perjuangan pemain jajaran pelatih eksternal fans sopan santun harapan pundak berjuang pendukung timnas sedih timnas kalah bahagia bahagia meraih kemenangan percayalah pendukung timnas waras semangat	positive
admin garcep updatea	neutral
gimana sepak bola maju kesel banget komen ngehujat pemain pindah negara gaada jiwa nasionalisme	negative
witan buyar permainan	positive
semangat garuda	positive
malaysia lolos grup qt vietnam buang total pemain lokal malaysia pemain asing tampil piala asia qt naturalisasi maluuuu	neutral
permainan baguss lestgooo babak ngeyel	positive
next halftime everything happened nothing imposible god says yes	positive
dukung vietnam dah	positive
nahhh proses goal ulah assist ivar jenner sayuri posisi sulit syuri lewatin pemain iraq gampang skill kelas dunia lihat marselino kosong tiang passing pemain tenang cerdas akselerasi bagus tinggal poles dikit main passing jarak intinya bola olah mudah ilang dapet bola berbahaya dapet peluang berbahaya perhatikan positioning bagus nyari celah kadang teman kolektif bek kanan asnawi kebanyakan dribble sebelas belas marselino witan egy arhan struick dendy sadil marc klok jordi	positive
info komentator bahasa inggris	neutral
moment	positive
semangat berjuang coach pemain timnas melawan vietnam beresin koper	neutral
segampang main haaa	positive
goal lawan kesalahan pemain indonesia	negative
goal kesalahan marselino asnawi sayuri kosong melompong kanan oper gocek mulu udah taru posisi himpit pemaen alhasil hukum counter attack pemaen ivar posisi blm karna nyangka oper	negative
rafael lemes banget trlalu bnyk delay bola sananta	negative
last minute bapuk	negative
greget anj panik hadehhh	negative
main grusa grusu asnawi	neutral
sandy wals jadiin starter pelatih	neutral
goal k sundulan offsidetapi pertandingan ngak berhentikan	neutral
setia bro sananta onfire liga	neutral
yudhiii sante santet wasitnya var dog	negative
tetep bangga hasilnya	positive
asnawi cadangin dlu hbis cedera butuh pemulihan mainkan sandy	neutral
wasit liga loro	neutral
dah	negative
tengahnya lincah kesadaran menyerangnya	positive
whay sandy	negative
nomor kunciin toilet admin	negative
bang bisanya komen mending diam deh	negative
mending ganti ilham oon	neutral
report besaran piala asia si blunder gini var botakk botak	negative
rafael poke ygy	neutral
kesel banget sma komen main jelek ganti ganti ganti tinggal nonton doain menangmereka berjuang mati matian jelekin paraaaahhh	negative
offside goal iraq	negative
indonesia sruh lawan mitra kukar	neutral
komplainnnn ayo	negative
asnawi np kepeleset coo	negative
geus deui ampun ah	negative
smngt timnas bismillah babak keduaa better selamat goal pertamanyaaa	positive
awkwkwk kocak emang aturan kalo komen pakai akun asli	negative
fr gunaaakalo gatau diem	negative
banget kalimatnya kaya kontribusi mas indonesia	positive
goblok emng banyakan gocek tai	negative
ganti asnawi sandy walsh	neutral
yakob sayuri msalah	neutral
gassss teruss menang	positive
tolong ganti asnawi rafael taik	neutral
ngegolin bang	positive
witan goblok	negative
sananta masuk raffael sty	neutral
nraini takutnya belain ayangnya mbaa	negative
bbrp kali laga uji coba kayak gt herannya dipasang starter	neutral
please dah next match mainkan sandy pattynama wingback arhan asnawi lengah mulu kalah bodi	neutral
yakopppp abroadd	positive
pemain club perpanjang club pasang tolong managernya ganti biar ngerusuhin pelatih ah	negative
benermainnya cakepberani pegang bolabola ngalir sinihidupkaya gini seneng bngt thankyou	positive
asnawi sandy	negative
alus pisan	positive
klok kambuaya ngapain masukkkkancor	negative
menanggung malu pertandingan	negative
asnawi ganti wals ivar jenner kelas	neutral
awkwkwk bener ngab	positive
semngatttttt	negative
heran sty fakta liga belgia kalah liga korea lucu lucu hah pantex	positive
ngedukung biar semangat main hujat	positive
diliat replay offside bang sundulan reborn offside taru dah bingung	negative
sty aneh penerapan pemain rafael perform diganti sananta masuk asnawi maksimal diganti walsh diganti witan korelasinya coba	negative
admin satset half time lngsung post full time langsung post nyetak goal langsung post profesional banget	neutral
fokus bismillah yok	positive
oalah rizky ridho intersep bola udara membelakangi lawan	neutral
bilang taeyong admin sturik ganti	neutral
emang mainnya hancur ancurran mo diharapkan	negative
better ezra finishing bagus	positive
styout	positive
goal iran offside dluan pas sundulan ditepis ernando	neutral
timnas babak	neutral
update skor mw komen	neutral
asnawi captain fungsinya	negative
ewako sayuri	positive
maklum bang nama anak anak lulus sma	positive
need fair coach put fav players field best ones sandy shayne sananta shouldve starting	positive
rizkiard rafel klanting	neutral
banget bawa bolaa	negative
rafael ganti witan ganti walsh orang kacau maennya	negative
lini coba dirombak coach blunder	neutral
big thx coach	positive
var shit	neutral
mark klok witan ngapain si anying	negative
apupun hasilnya patut apresiasi good game iraq nice try indonesia	positive
kurung kamar mandi witan kambuaya klok asli bapuk	neutral
kebayang lawan jepang gmna please main simple gucak gocek dpt bola pasing tai tai	negative
lini wassalamualaikum warahmatullahi wabarrakatu	neutral
ora taru menang	positive
kebobolan kesalahannya bek	negative
struick	positive
mmy langsung instagram wasit	neutral
f situ main bang cuman bacot doang giliran menanng ngikut ngasih congrats	negative
aminn moga imbang	positive
var bulshit	positive
hubner ganti bener kawan	negative
marclok witan duo gjls	neutral
semagat	positive
please next game sandy wals wajib starter	neutral
malaysa kena bantai jordan terobati luka	negative
gayss silaturahmi instagram wasit	neutral
makassar assist mantapp	positive
rafael setrukk lobaaa gayaa	positive
offside sii tdi pdhl kena kaki pemain jatuh gtu jatuhnya umpan mnjdi ffside	neutral
var lagii duhh	negative
sty ganti giovanni van bronckhorst	neutral
terima kasih penggawa tatap laga lawan vietnam semoga hasil terbaik	positive
anjirrr si ngehujat pemain ngejatuhin mental orang	negative
л	negative
gregeta	negative
heran menang orang iraw backingannya langsung syekh turun tribun	positive
disitu sty membangun timnas kedepan mental asah regenerasi bangun sty emas asah proses lihat sekrg emg menyakitkan bayangin main piala asia tingkat kepercayaan tim	neutral
sekelas pemain utama liga belgia milih pemain cadangan liga korea selatan yong yong	neutral
terimakasih berjuang garuda apapun hasilnya terimakasih blunder berusaha semaksimal	positive
geritan buhannya maennn	negative
oi offside lawakk	neutral
wasit galiat var ajg	negative
tenang panik kekonyolan pertahanan lawan irak boss anak smp	negative
elu main parah	negative
hadeuh marselino memaksa	neutral
kalo timnas mendunia perbaiki pemain coach ketua pssi	neutral
jauhar komen mending gausa komen tod gajelas	negative
nge hujat ges malaysia parah pdhal sm jordan levelnya lbh rendah dr irak	negative
sok pandeakun fake aja la	negative
thank indonesia keep strong	positive
already say	positive
menit full lihat kucing erick	neutral
hehe asnawi	positive
butuh kiper naturalisasi admin	neutral
nontonnya pakai hati kali emosi mulu bawaan	negative
irak press indonesia dominan bertahan diterobos	neutral
f bayar pajak	neutral
kambuaya rikky masukkan ganti ivar	neutral
tolong man teman sandy walsh diturunkan jelek asnawi sesuai skema	negative
rcti dajjal nonton timnas iklan iklan gede banget	negative
coba masukin wahyu pertahanan kokoh engga coba taru bagus hulk drpada riski ridho	positive
kesalahan terbesar timnas starter asnawi struick pdhl shayne sananta	negative
alzio cek bang	positive
wasitnya lawak asli	negative
setia struick mainny letoy	positive
udahlah akuin ajaemang timnas stuck gtu ajajgn berekspektasi optimis bolehtapi realistis	negative
offside bang penjelasanya bang	positive
var wasit bgst	neutral
dejavu	neutral
sandy walsh setidak menit bermain witan balikin sayuri	neutral
marss bilang orng realistis banget suka fakta jdi kesempatan orng bdh taruhan timnas pegang musuhnya karna udah untungcuan udah realistis	positive
ofside ah report dah akun wasitnya	negative
struick kebanyakan gocek payah	negative
blm infoinfo admin	neutral
keren semangat timnas indonesia	positive
sayuri good game	positive
skip anak mamih main	negative
murni darimana masitu jelas² nyundul dah pemain indonesia	negative
gajelas dmnakasih taru dmna gajelasnya	negative
witan klok main blunder gblk	negative
main bertahan timnas bagus bertahan berani pressing one touch shooting jarak dll lihat celah lawan bermain bertahan timnas bermain area yoojaehoon	neutral
f apasih kontolapa	negative
saran admin marc klok kambuaya dimas drajad list pemain diharamkan main admin	neutral
timnas ancurr byk oknum politik	neutral
var var	neutral
egois kaya pengin banget unjuk gigi peduli kemenangan tim	negative
babak yok nambah goal indonesia	negative
struick cocok targetman	positive
miris lihat komentar	negative
gs fans rafa jujur malam kecewa bngt rafa greget	negative
sty striker mu strategi striker main brtahan gempur karna hnya menunggu berharap serangan kesalahan umpan gagal marking berakibat goal lawan pemain timnas mnit sdh klihatan ngos ngosananda tdk ganti pemain fresh telat ganti pemain rragu dg kualitas pemaim bench sdh pilihan terbaik mu coachh sty terhormat	positive
dimainin nadeo ernando gmn si pelatihnya gaje bet tololpadahal kalo nadeo main kayak king barca	negative
asnawi ganti masukin putu gede	neutral
sandy dr asnawi	neutral
supporter norak	negative
indon asu	negative
iyakk	positive
iraq main body kasar butuh energi bang masukin riski rido lewalahan body	negative
wasite buram jengkel	negative
indonesia semangat	positive
plis kali struick istirahat ganti sananta	neutral
cheking var cepet bjir	negative
vision kayanya	positive
mndng sananta kmn² anyink²	positive
semangat garuda	positive
mending fokus daki gunung si guys	negative
kalo kasih goal tandanya main full time cape gtu	negative
var qatar eror pemain irak kena offside kasian timnas dirugikn dgn keputusan wasit	neutral
ganti sananta	neutral
yogaa sananta dendy shnye dibawa ngelawan irak	neutral
overall mah udah bagus sayuri cuman greget ajaaa lihat struick oke bang	positive
marselino netizen bacot	negative
ciwi² pendewa struick sleketp auhay gubrak butuh pembelaan niii	negative
bek sayap inti belgiatapi mainkan bek grasak grusuk free agentgak ngerti si pelatih korea ituanak emas nyata	negative
maklum bang netizen gapunya otak	negative
offside	negative
mending hapus ja komen malu sndri	negative
ayo layangkan banding merugikan timnas indonesiamafia bola hakim garis disogok	neutral
goal offside hakim garis bagimana	neutral
jy nambahin jordy msh blunder tolong ditenangin	negative
kurangin blundernya	positive
jordi jordii	neutral
lari lari cengengesan tan	negative
kesalahan fatal posisi hubner titik	negative
comen biar ahlinya jelasin	neutral
instagram wasit	negative
doakan terbaik timnas	positive
susah bro anak emas wkwkwkw	negative
semangat berproses garuda	positive
rafael cokkk	negative
prediksi lineup versi formasi ernando cb baggot hubner ridho ivar jenner marselinoklok lm shayne pattynamapratama arhan rm sandy walshasnawi rw yakob lw witan st ramadhan sanantadimas drajadhokky carakarafael struick	neutral
suerrr	negative
taru laki ketikan julid beban negara sgt minim akhlak kerjanya hateee smpe capek lihat komentar malu banget kyk orang sklh gt	negative
wkwkw serang penyepong orang fakta menit main egois berbuah goal kritik permainnanya karna egois serang anying	negative
klok gatel mainmu cok perusak ritme	negative
struick	positive
suruh ngukur jalan wasit	negative
struick mnding sananta	neutral
gunanya var yak ngeselin banget	negative
wasit sekelas piala asia pemain irak ketoel dikit jatoh pelanggaran goal le offside replay	negative
makassar kalo menang motm	neutral
golnya dianulir belom rezeki gaes bismillah babak nambah goal indonesia amin	positive
sty fiks sdh hrs ganti si taktik aneh jalan pemain naturalisasi eropa terjemahkan taktik ganti dr eropa bagus	negative
witas jelek banget mainnya	negative
witan struick bangsat	positive
satukan doa kt kabuat timnas sdg brjuang	positive
ilgiz tantasev uzbekistan	neutral
anak emas stywkwk	negative
semoga babak comeback	positive
komen suhu	neutral
masi kebobolan jink	negative
orang gunanya heran sty sekelas lilipaly call	negative
siy delete chat malu dah julid	negative
semangattt	positive
striker modal ganteng asyuu finishing adangontrol bola gj	neutral
serbu akun bro	negative
jos sangar kabeh semangat yohhhhhhh gas neh babak	negative
greget jing	negative
witan rafael kambuaya si maestro klok pekok banget main pemain ampas	positive
senam jantung	neutral
yaudalah tidur laah	negative
kapok menit aja yong ganti pemainnya	negative
ivar diganti langsung mode liga bri	neutral
ngomul bang	negative
e andalan sang penyepong	neutral
keep fighting	positive
salah target tercapai tinggal insyaa allah menang lawan vietnam imbang lawan jepang	neutral
offside	negative
suruh plg aja timnas	negative
tetep dukunggg gimanapun hasilnya tetep garudaaa	positive
semangat garudaaa balas babak	positive
asnawi anak emas	negative
gemes	positive
fungsi var sattt gregett	neutral
asnawi ganti sandy etdah	negative
keputusan wasit kaya keputusan mk bgke	negative
asnawi marklok	positive
makassar ewakoo	negative
imbang bagus banget	positive
kena rambut bang	positive
rizky ridho lembek banget dibelakang	negative
coba riyandi kiper kiper indonesia savenya	neutral
offside tolong please bantu protes	neutral
pemain salahpelatih tolol	negative
nice try	negative
klok pantesnya main congklak dah	negative
makassar good game pemainmu broo enakeun tinggal yance main udah deh enak nih	positive
aman kta si wasit	negative
offside goal njir	negative
bingung sty pilih pemain sturik pemain belom matang blom main timnas asnawi masuk starting tolong evaluasi jordi dandy next kualifikasi coret	negative
fokus dukung evaluasi serahin tim inget tim peringkat terendah tim termuda realistis	neutral
offside kayak var	negative
sandy walsh apalah kuch	neutral
main jht bsa nyogok wasit gt biar ad pembelaan sm indonesia	negative
gemess banget gasihhh	negative
coba jelasin offside pdhl pemain iran sundulanya kena	neutral
jualan seblak ajah	negative
contoh vietnam mainyalari jalan kaki	positive
sabar bang asik bang asik	positive
karyawan	negative
gimna lo aja main ngebacod doang	negative
sia siain peluang doang	negative
asnawi kasih minum jus biar tenang grusak grusuk	neutral
witan ngapainn kalo cumn joging ganti atlet lari kreatif nyaa	negative
iqbal	positive
optimis	positive
mainkan sandy	negative
kritik sty pemain berjuang pemain bagus lapangam gimana pelatih kasih game plan	positive
semangattttt	positive
mending dipecat si sty menganak emas si asnawi keras kepala banget timnas dijadikan taruhan anak kesayangannya	negative
msh mertahanin asnawi kebangetan dah sty	negative
asnawi arhan marcelino beban	neutral
sabar bangg	positive
ramadhan sananta masukin dongbiar gaya gedor	neutral
asnawi rafael ganti	negative
sananta masukin cooodia aus goal	neutral
shandy aulia masuk	negative
makassar yasa emang kerennn eyy	positive
bacott bet tai dilawan irak persib kocak gampang blok	neutral
nonton rcti koq mbak	negative
coach mainkan sandy coachh aghhh	neutral
nyundul bang	negative
pertandingan kali alasan indonesia sulit mencetak goal pemainnya kesenjangan skill pemain tipikal main benua eropa cenderung dominan banding pemain pemain bermain liga lokal buntunya lini serang mengandalkan lino sisi kesenjangan dimana ridho kalah duel lawan pemain irak goal ketiga irak membuktikan ridho kalah telak sisi duel vs sisi struik ivar mobility kesana kemari target tujuini wild card dibenahi sty coach krna wild card golden card pemecah kebuntuan renggangnya permainan indonesia malam terbukti kekurangan striker bner bner spartan haus goal anyway permainan malam buruk buruk banget bagus lagipermainan imbangi goal lengkap semoga ragnar thom haye bergabung krna bsa opsi terbaik utk menambah daya gedor timnas indonesia masuknya pemain venezia bola bola udara udah khawatir pemain irak kali penguasaan individual bolanya bagus bagus ntah ngerasa tenang timbang pemain indonesia kelemahan indonesia kurangnya tendangan spekulasi utk eksperimen intinya semangat indonesia kesempatan vietnam meraih kemenangan apapun dah ckup bikin vietnam terbenam indonesia lolos	positive
lini nyaa tetep pelanga pelong	negative
tanda tanda nich	negative
udah harapan seoptimis gimanapun emng udah harapan kalo lawan vietnam dapet poin tetep bejekkk jepang	negative
ngehujat langsung main dilapangan	negative
bingung arhan asnawi dimainin engga menjalankan tugas bek sayap shayne sandy dimainin teruji bermain dieropa permainan bagus passing tenang	positive
ayo bantu doa timnas	positive
ghozali sok asyik	negative
semangat garuda	positive
caper	negative
rafael kakean ngck gantiii sananta	neutral
next sandy walsh mainkan asnawi hadewwwww	negative
info akun wasit bro	neutral
gas truss garuda	positive
jancok loro cokkkkk	negative
yakob bagus eh gantiin asnawi masuk witan sandy walsh gantiin asnawi	negative
comeback lahhhhhh	positive
good job garuda boys	positive
struick ayooo tunjukan kekompakan tim inijangan egois	positive
ivar justin hubner yakop	neutral
gunanya var ko event piala asia	neutral
gerakan goal offside striker kalo peluit stop game	neutral
pd numpang bacot doang gasuka nonton tolol	negative
opset co aturan	neutral
mah bicara realitaa lapangan ngabb	neutral
wasit butaa var gunaa offside gimana sihhh	negative
nihyu yuu	positive
pemain main bagus support ngimbangi berbuah goal	positive
saran admin taru rafael kalo ganti sananta rafael main ngotot ngambil keputusan	negative
wasit nyaa ajg irak dr	negative
f komen bang apresiasi kali timnas	positive
ikuzzooo wasit geess	negative
akui blunder masukkan witan asnawi besok cadangan bagusan sandy walsh	neutral
bek bikin degdegan fungsi witan masuk kebanyakan makan indome goreng	negative
jujur lihat pemain main perjuaganya cmn tingkatin startegi dgn pemain melengkapi	positive
apapun hasilnya banggapemain muda butuh jam terbang percaya proses	positive
struick	positive
suport indonesia menang kalah indonesia	negative
offside	negative
top comment	positive
emang bener anjayy	positive
alhamdulillah	positive
asnawi pulih rafael struik tolong dimainin biar dimas drajad babak kalini ucapkan good game timnas indonesia pengalaman kalah mental ayo ayo indonesia garuda dilangit dunia	neutral
setia aslinya winger finishing sii positioningnya bagus buka ruang	positive
inpo ngopi seng kirane tim mu ben kompak pye indonesia	positive
hehe	positive
offside goal	negative
kasii tauuu	positive
ngganjel goal	negative
timnas nonton kecewagak nonton penasaran	negative
yakob	positive
support timnas pemain berusaha timnas berproses broo semangat pemain pelatih	neutral
ayo akun afc iraq offside	neutral
asnawi ktemu klub mainnya kyk singa lawan klub jdi kucing	neutral
firaun klamaan thun usia jonpling thun asia	neutral
gnti sananta	neutral
good game boys	positive
rafa ego	negative
netizen netizen nonton bola menang indonesia nyerang serang kebobolan kesalahan namanya lapangan taru situasinya gimanaaaaaaaaa	negative
menang nunggu banget hehe mimpi nyata	positive
true pass ridho obat	neutral
mari beropini pertahanan kanan sandy wals penyerang kanan yasa sandy wals main santai rapi yasa bagus bertahan menyerang	positive
nu bener	positive
diakui sty meng evaluasi pemain memandu pertandingan pemain menatap laga akbar bnyak perbaiki pcinta timnas offensif kyaknya udah move coach sty hasil maksimal slesaikn afc pssi cri pelatih smahal bliau memiliki cttan kplatihan bgus prcuma paksa sty mentok dn memajukn timnas	positive
var lawak bang	neutral
offside	negative
klok banget anjirr mainnya asli gajelas	negative
pusing gini mainnya	negative
e andalan penyepong dikritik disuruh pemain bener overrated lepaaass	negative
pemain liga utama belgia cadangan lawak	neutral
ketemu wasit kaya	negative
admin ganti	neutral
fungsi var anyingg	neutral
info tukang print qatar	neutral
wake lur sodara sodara dilapangan katar butuh dukungan fans timnas indonesia tercinta tolong kasih pemain timnas mudah bersaing level permainan cepat pressing mendukung berargumen butuh bantuan moral mengarungi sisa pertandingan grup kesempatan lolos komen negatif buang	positive
offside	negative
rafael egoisnya ampun	negative
marcel marceng ngaceng	negative
mata melek pemain naturalisasi candangan coba back pasang sandy hubner baggot ngapain rizki ridho jordi raja blundermasuk witan kayak orang kebingunganmarklok ivan janner tarik keliatan permainan engga jalan seru cuman backnya ceroboh kualitas team keliatan main liga pemain liga indonesia nonjol cuman yakob sayuri aturan sadil kiri lino sandy walsh keliatan walupun masukin menit baca bolanya oke strategi sebagus apapun kalo pemain underperformace tetep susah ngembangin permainanmasih dibawa sty perpanjang kalo orang indonesianya managerny sumarji mending sty kasihan kualitasnya mending full korea manager kalo berkembangbiar pemilihan pemain engga buta butuhin bawa keliatan kualitas pemaincontoh yakub main liga oke timnas keliatan mainnya coba bawa dandy egi witan td mainnya kayak anak bawang acungin jempol lini perlini ketat masuknya mark klok kayak main liga tarkamkena kartu kuningmasa mark klok habis bawa	negative
